"campaignid","sample","family","genus","species","length","number","range"
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",327.8511,1,1305.94022
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",320.68717,1,1626.48087
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",394.84071,1,1458.59866
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Mullidae","Parupeneus","spilurus",279.03119,1,4336.00258
"2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Coris","auricularis",270.37748,1,2218.85739
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Stethojulis","spp",61.65479,1,901.95919
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Pinguipedidae","Parapercis","nebulosa",90.07812,1,2018.68572
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Serranidae","Epinephelus","rivulatus",267.81472,1,1746.64876
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Nemipteridae","Pentapodus","nagasakiensis",156.96267,1,1169.5637
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",182.06122,1,1681.12519
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",134.61961,1,1813.82164
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",187.70427,1,1790.11598
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",212.97957,1,1368.40375
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",137.25336,1,1881.40332
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Coris","auricularis",155.88169,1,1841.45998
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carangidae","Seriola","hippos",561.44626,1,1640.7943
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Labridae","Bodianus","solatus",350.64371,1,2881.2785
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",526.22271,1,1560.95475
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","miniatus",420.63666,1,1771.41759
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",587.61143,1,1542.42887
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Lethrinidae","Lethrinus","nebulosus",546.28104,1,1419.50563
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Carcharhinidae","Carcharhinus","plumbeus",909.80678,1,1618.43232
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",387.93766,1,1407.7827
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",289.02218,1,1244.45031
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",352.35497,1,1046.27834
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",347.60052,1,1722.2863
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",372.04727,1,1432.58152
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",338.54933,1,1660.8567
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",353.94789,1,1243.1108
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",520.51751,1,1113.3055
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",431.36359,1,1268.94942
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",317.65758,1,1263.47644
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",381.14257,1,1469.81013
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",354.6237,1,1385.65723
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",365.16709,1,1674.16033
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",441.12149,1,1177.34759
"2021-05_Abrolhos_stereo-BRUVs","npz6.4","Sparidae","Chrysophrys","auratus",510.92299,1,1208.86742
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Chaetodontidae","Chaetodon","assarius",75.23545,1,2261.78611
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Mullidae","Parupeneus","spilurus",155.2964,1,2037.8733
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Mullidae","Parupeneus","spilurus",151.17931,1,2221.59332
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Mullidae","Parupeneus","spilurus",219.80739,1,2493.75097
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Suezichthys","cyanolaemus",87.14262,1,836.5332
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Suezichthys","cyanolaemus",80.32999,1,1034.87267
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Suezichthys","cyanolaemus",87.05658,1,1147.25285
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",198.5305,1,1275.37929
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",113.99095,1,1316.89118
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",147.68541,1,1507.86575
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",141.33987,1,1355.08107
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",99.61486,1,2367.14209
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",112.16696,1,1362.08345
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",117,1,1624.92122
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",129.4482,1,2180.87893
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",162.23813,1,1428.98551
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",108.22429,1,1516.37829
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",107.02283,1,1658.87948
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",118.68038,1,1303.48915
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",110.66771,1,1267.69468
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",122.51853,1,1566.32784
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",115.36257,1,1321.51836
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",241.00443,1,1877.38239
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Coris","auricularis",112.75744,1,2057.89203
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Stethojulis","spp",114.23303,1,1471.39952
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",73.74676,1,1573.39256
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",57.69838,1,980.33256
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",74.10509,1,1419.35345
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",76.39998,1,1489.16604
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",63.73759,1,1397.14279
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",63.04992,1,1181.3892
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",72.3267,1,1373.41563
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",85.93066,1,1454.55483
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",65.03858,1,1349.81817
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",59.97251,1,1565.95372
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",58.78403,1,1388.60015
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",58.03717,1,983.05922
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",65.40309,1,627.29862
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Pomacentridae","Chromis","spp",59.3174,1,1176.61149
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",416.00359,1,2323.23471
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Labridae","Choerodon","rubescens",306.31041,1,2769.59791
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",534.90751,1,1526.299
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Lethrinidae","Lethrinus","nebulosus",589.76914,1,2876.30134
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",524.01706,1,1507.99549
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",451.67371,1,2485.28894
"2021-05_Abrolhos_stereo-BRUVs","npz6.5","Sparidae","Chrysophrys","auratus",505.88124,1,1848.38833
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Choerodon","rubescens",398.09802,1,4071.59463
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Mullidae","Parupeneus","spilurus",191.56312,1,2024.86664
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",122.06878,1,1413.4308
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",182.68475,1,1357.00688
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",127.90531,1,1107.8528
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",112.27911,1,1219.99541
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",152.28714,1,1026.36557
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",141.85591,1,1245.30481
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",174.37387,1,1126.80217
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",105.23024,1,1207.83921
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",121.8272,1,1039.65749
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",143.64401,1,1252.45144
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",139.52044,1,1280.48569
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",159.9545,1,1016.16594
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",182.49531,1,1834.36771
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",148.30984,1,1195.59465
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",63.84079,1,1385.01027
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",141.55563,1,1173.01426
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",74.6433,1,846.85765
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",172.17353,1,1460.63982
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",71.90147,1,1259.24568
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",70.7842,1,969.2551
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",123.45911,1,1206.423
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",115.11798,1,1360.38075
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",120.77587,1,1055.40012
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",59.76645,1,853.7249
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",72.95642,1,1088.10614
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",83.47461,1,911.97322
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",243.99626,1,907.84678
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",72.47006,1,828.54374
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",58.71111,1,723.02268
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",102.88186,1,948.26522
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",70.32005,1,690.95305
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",124.10839,1,967.97432
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",111.76954,1,1061.3637
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",133.05844,1,1259.17592
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",148.26593,1,1827.97303
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",58.88946,1,1570.80538
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",213.48026,1,1981.26142
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",143.65014,1,920.54679
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Labridae","Coris","auricularis",128.10112,1,776.17241
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Carangidae","Seriola","hippos",866.70427,1,1664.37116
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Haemulidae","Diagramma","pictum labiosum",507.025,1,2210.99943
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","nebulosus",581.84305,1,1639.39679
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Scaridae","Scarus","spp",561.91895,1,4148.6511
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",441.42577,1,3980.94655
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",429.51379,1,1406.35536
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",359.75067,1,2829.74094
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",332.40739,1,1392.26478
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",481.73013,1,1851.09401
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",376.10889,1,1366.36873
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",338.49525,1,1808.37861
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",443.71013,1,1451.72069
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",457.45759,1,1352.11543
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Lethrinidae","Lethrinus","miniatus",479.76219,1,2302.06792
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",72.06456,1,687.98552
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",47.73076,1,545.61424
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",51.7752,1,522.14228
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",72.98402,1,976.86889
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",63.16164,1,813.78782
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",65.08406,1,531.73636
"2021-05_Abrolhos_stereo-BRUVs","npz6.6","Pomacentridae","Chromis","spp",66.91739,1,879.6034
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","Sphyrnidae","Sphyrna","lewini",1415.52164,1,2816.51463
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","Ariidae","Netuma","thalassina",552.79917,1,1629.87342
"2021-05_Abrolhos_stereo-BRUVs","npz6.8","Carcharhinidae","Carcharhinus","spp",588.73446,1,1153.09475
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","nebulosus",485.58074,1,1645.72328
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",335.465,1,909.44304
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",469.70334,1,984.06875
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",388.27761,1,1216.80332
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",382.6499,1,1287.42576
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",391.08249,1,1871.76217
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",405.80423,1,1275.49978
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.17258,1,1508.9369
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",415.44011,1,1384.43939
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",412.15771,1,1184.32845
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",353.66438,1,1236.30592
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Sparidae","Chrysophrys","auratus",327.60168,1,1070.98569
"2021-05_Abrolhos_stereo-BRUVs","npz6.9","Lethrinidae","Lethrinus","miniatus",395.80715,1,1102.13758
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Labridae","Stethojulis","spp",84.13587,1,2034.76636
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Labridae","Suezichthys","cyanolaemus",68.71407,1,1136.84343
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Apogonidae","Ostorhinchus","spp",41.16828,1,1375.27243
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",430.05255,1,2106.97533
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",348.42562,1,1620.0899
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Sparidae","Chrysophrys","auratus",490.83695,1,1350.08869
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","dumerili",650.77287,1,2245.57106
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Muraenidae","Gymnothorax","woodwardi",467.07138,1,1141.67635
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","hippos",868.26922,1,3767.1113
"2021-05_Abrolhos_stereo-BRUVs","npz6.BOSS41","Carangidae","Seriola","hippos",969.63202,1,4568.86684
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Triakidae","Mustelus","ravidus",764.30915,1,1057.91797
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Rhinidae","Rhynchobatus","australiae",995.8047,1,1855.42306
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Sparidae","Chrysophrys","auratus",318.43498,1,1335.57502
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",383.44091,1,1917.00632
"2021-05_Abrolhos_stereo-BRUVs","npz6.C01","Tetraodontidae","Lagocephalus","sceleratus",454.365,1,1884.32688
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Sparidae","Chrysophrys","auratus",341.8734,1,1373.49517
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Serranidae","Epinephelus","areolatus",401.69513,1,2145.87458
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",526.43035,1,1349.64995
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",457.2279,1,1915.7041
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lethrinidae","Lethrinus","miniatus",485.59175,1,1194.30321
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",439.62269,1,1874.74692
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",493.42967,1,2030.29266
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","multidens",470.17065,1,1802.34112
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Lutjanidae","Pristipomoides","typus",447.982,1,2018.50689
"2021-05_Abrolhos_stereo-BRUVs","npz9.1","Labridae","Bodianus","solatus",296.2177,1,1616.66531
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Gerreidae","Parequula","spp",50.31342,1,2733.08226
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Pinguipedidae","Parapercis","nebulosa",71.50869,1,1157.82689
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Coris","auricularis",108.90933,1,1157.13268
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Coris","auricularis",120.14155,1,1397.86939
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Coris","auricularis",143.58505,1,2203.2326
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Coris","auricularis",148.62409,1,2597.86549
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Haemulidae","Diagramma","pictum labiosum",554.23513,1,2617.12333
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Nemipteridae","Pentapodus","nagasakiensis",84.40328,1,1493.92091
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Sparidae","Chrysophrys","auratus",464.51772,1,1194.77264
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",306.80249,1,3564.43245
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",284.75635,1,3506.45973
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Decapterus","spp",300.22029,1,3104.93042
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Stethojulis","spp",121.39968,1,2119.13204
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Labridae","Stethojulis","spp",94.30207,1,3104.89437
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",411.68396,1,1124.16454
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",486.8842,1,1518.46949
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",420.15251,1,1695.59065
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",553.77069,1,1136.97058
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",489.81618,1,1468.21189
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",505.57011,1,1109.24872
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",443.30218,1,1614.08982
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","miniatus",453.06039,1,1979.25079
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",423.7633,1,1705.68873
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",423.03318,1,1762.09268
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",390.10048,1,1594.76759
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",388.6405,1,1629.66028
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Seriola","dumerili",446.11875,1,1891.3607
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Pseudocaranx","spp",424.08063,1,2095.30399
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Carangidae","Pseudocaranx","spp",380.84272,1,1800.08111
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","Lethrinidae","Lethrinus","nebulosus",491.55582,1,2388.90288
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Labridae","Coris","auricularis",211.89032,1,1390.59457
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Labridae","Stethojulis","spp",137.49682,1,1373.45953
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Carangidae","Seriola","hippos",520.37066,1,2079.78871
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",406.98762,1,1267.55312
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",463.56403,1,1552.10687
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",494.32839,1,1264.07769
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",470.76453,1,1319.07641
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",465.70292,1,1328.71512
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",486.34703,1,1178.22858
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","Lethrinidae","Lethrinus","miniatus",515.54216,1,2716.35349
"2021-05_Abrolhos_stereo-BRUVs","npz9.12","Tetraodontidae","Lagocephalus","sceleratus",438.21768,1,2569.17814
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Coris","auricularis",247.59545,1,1159.73047
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Coris","auricularis",157.60251,1,1379.34629
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Coris","auricularis",81.56439,1,1403.88491
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Carcharhinidae","Carcharhinus","plumbeus",1103.82903,1,5410.34584
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Labridae","Stethojulis","spp",121.66162,1,1644.87291
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Apogonidae","Ostorhinchus","spp",74.38784,1,1418.10433
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Apogonidae","Ostorhinchus","spp",64.54939,1,1377.91772
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Apogonidae","Ostorhinchus","spp",77.98426,1,1423.27145
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","Apogonidae","Ostorhinchus","spp",56.90048,1,1481.84089
