"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","1","5.37315","Pinguipedidae","Parapercis","nebulosa",NA,2,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.10","L033 (013).MP4","1","11.34105","Sparidae","Chrysophrys","auratus",NA,1,"-27.1638","113.1565","20210515","10:36","NPZ9","No-take","npz9.10","93.6","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (07).MP4","1","55.17206","Carangidae","Seriola","hippos",NA,1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (06).MP4","1","39.70911","Labridae","Coris","auricularis",NA,1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (06).MP4","1","19.87319","Labridae","Stethojulis","spp",NA,1,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.11","L039 (07).MP4","1","57.68930","Lethrinidae","Lethrinus","miniatus",NA,7,"-27.1238","113.1889","20210515","08:46","NPZ9","No-take","npz9.11","85.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.12","L031 (05).MP4","1","41.72363","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1462","113.2039","20210515","08:19","NPZ9","No-take","npz9.12","92.2","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","1","9.41079","Apogonidae","Ostorhinchus","spp",NA,7,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (021).MP4","1","56.92687","Carangidae","Seriola","hippos",NA,1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","1","6.83794","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (020).MP4","1","39.73330","Gerreidae","Parequula","spp",NA,2,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","1","4.19669","Labridae","Coris","auricularis",NA,3,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","1","7.33038","Labridae","Stethojulis","spp",NA,1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (019).MP4","1","17.50693","Labridae","Suezichthys","cyanolaemus",NA,1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (020).MP4","1","29.39270","Muraenidae","Gymnothorax","woodwardi",NA,2,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (020).MP4","1","24.22420","Pinguipedidae","Parapercis","nebulosa",NA,2,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.13","L031 (021).MP4","1","59.45245","Serranidae","Epinephelus","areolatus",NA,1,"-27.1113","113.1038","20210515","13:27","NPZ9","No-take","npz9.13","109","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (22).MP4","1","45.85637","Labridae","Bodianus","solatus",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (22).MP4","1","47.54861","Labridae","Stethojulis","spp",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (22).MP4","1","53.02047","Lethrinidae","Gymnocranius","spp",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (23).MP4","1","59.71354","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (22).MP4","1","52.73685","Lutjanidae","Pristipomoides","typus",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (20).MP4","1","5.99098","Pinguipedidae","Parapercis","nebulosa",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.16","L033 (20).MP4","1","4.97052","Sparidae","Chrysophrys","auratus",NA,1,"-27.1187","113.109","20210515","13:16","NPZ9","No-take","npz9.16","108","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (021).MP4","1","57.26832","Carangidae","Seriola","hippos",NA,2,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (019).MP4","1","12.98937","Labridae","Bodianus","vulpinus",NA,1,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (021).MP4","1","43.33941","Lethrinidae","Lethrinus","miniatus",NA,4,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (020).MP4","1","38.20011","Lutjanidae","Pristipomoides","multidens",NA,4,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (020).MP4","1","26.54012","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (019).MP4","1","1.37665","Pinguipedidae","Parapercis","nebulosa",NA,1,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (020).MP4","1","26.31879","Serranidae","Epinephelus","areolatus",NA,3,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (020).MP4","1","34.14606","Serranidae","Epinephelus","morrhua",NA,1,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.17","L029 (019).MP4","1","10.53441","Sparidae","Chrysophrys","auratus",NA,1,"-27.1012","113.0913","20210515","13:37","NPZ9","No-take","npz9.17","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.18","L039 (022).MP4","1","57.07619","Lutjanidae","Pristipomoides","multidens",NA,2,"-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.18","L039 (022).MP4","1","39.98439","Monacanthidae","Nelusetta","ayraud",NA,2,"-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.18","L039 (023).MP4","1","58.24179","Sparidae","Chrysophrys","auratus",NA,3,"-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.18","L039 (022).MP4","1","39.46776","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.18","L039 (022).MP4","1","37.92622","Triakidae","Mustelus","ravidus",NA,1,"-27.1236","113.0664","20210515","14:08","NPZ9","No-take","npz9.18","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.19","R042 (05).MP4","1","15.51522","Lethrinidae","Gymnocranius","grandoculis",NA,1,"-27.1539","113.1764","20210515","08:58","NPZ9","No-take","npz9.19","87.1","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.19","R042 (06).MP4","1","18.39282","Lethrinidae","Lethrinus","miniatus",NA,3,"-27.1539","113.1764","20210515","08:58","NPZ9","No-take","npz9.19","87.1","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.19","R042 (06).MP4","1","29.12187","Sparidae","Chrysophrys","auratus",NA,2,"-27.1539","113.1764","20210515","08:58","NPZ9","No-take","npz9.19","87.1","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.2","L031 (011).MP4","1","9.81620","Lethrinidae","Gymnocranius","grandoculis",NA,1,"-27.1411","113.1465","20210515","10:52","NPZ9","No-take","npz9.2","92.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.2","L031 (013).MP4","1","51.83484","Sparidae","Chrysophrys","auratus",NA,1,"-27.1411","113.1465","20210515","10:52","NPZ9","No-take","npz9.2","92.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.2","L031 (012).MP4","1","19.54814","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1411","113.1465","20210515","10:52","NPZ9","No-take","npz9.2","92.1","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","L035 (012).MP4","1","3.98593","Carangidae","Seriola","dumerili",NA,3,"-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","L035 (013).MP4","1","36.47255","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","L035 (014).MP4","1","46.27540","Lutjanidae","Pristipomoides","multidens",NA,6,"-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","L035 (012).MP4","1","10.40345","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.21","L035 (013).MP4","1","36.31044","Sparidae","Chrysophrys","auratus",NA,1,"-27.1362","113.1014","20210515","11:26","NPZ9","No-take","npz9.21","122","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","L037 (012).MP4","1","11.14141","Carcharhinidae","Galeocerdo","cuvier",NA,1,"-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","L037 (014).MP4","1","56.36409","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","L037 (013).MP4","1","40.08810","Lutjanidae","Pristipomoides","multidens",NA,1,"-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","L037 (012).MP4","1","11.14141","Unknown","Unknown","unknown",NA,1,"-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.22","L037 (012).MP4","1","13.21848","Unknown","Unknown","Unknown",NA,2,"-27.1537","113.1413","20210515","10:34","NPZ9","No-take","npz9.22","102","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","L035 (022).MP4","1","53.82683","Lutjanidae","Pristipomoides","multidens",NA,4,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","L035 (021).MP4","1","12.66849","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","L035 (021).MP4","1","18.42897","Sparidae","Chrysophrys","auratus",NA,5,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","L035 (020).MP4","1","6.42586","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.25","L035 (022).MP4","1","36.09578","Triakidae","Hemitriakis","falcata",NA,1,"-27.1462","113.074","20210515","14:17","NPZ9","No-take","npz9.25","133","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (04).MP4","1","16.39860","Carangidae","Decapterus","spp",NA,1,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (06).MP4","1","53.60049","Haemulidae","Diagramma","pictum",NA,2,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (05).MP4","1","44.38239","Lethrinidae","Lethrinus","miniatus",NA,8,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (06).MP4","1","53.10055","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (03).MP4","1","1.63274","Pinguipedidae","Parapercis","nebulosa",NA,1,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (05).MP4","1","36.58349","Sparidae","Chrysophrys","auratus",NA,3,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.26","L037 (05).MP4","1","42.35009","Triakidae","Hemitriakis","falcata","check",1,"-27.1437","113.2139","20210515","08:14","NPZ9","No-take","npz9.26","90.9","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (021).MP4","1","44.15633","Carangidae","Seriola","dumerili",NA,2,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (021).MP4","1","42.47688","Labridae","Bodianus","solatus",NA,1,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (021).MP4","1","37.93707","Lethrinidae","Lethrinus","miniatus",NA,2,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (020).MP4","1","34.04179","Lutjanidae","Pristipomoides","multidens",NA,5,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (020).MP4","1","32.98935","Lutjanidae","Pristipomoides","typus",NA,4,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (021).MP4","1","48.49539","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,1,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (020).MP4","1","37.07287","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (020).MP4","1","19.76502","Serranidae","Epinephelus","areolatus",NA,2,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.27","L037 (021).MP4","1","48.49539","Sparidae","Chrysophrys","auratus",NA,10,"-27.1164","113.1014","20210515","13:21","NPZ9","No-take","npz9.27","114","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","L043 (021).MP4","1","22.05759","Lutjanidae","Pristipomoides","multidens",NA,2,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","L043 (020).MP4","1","14.42219","Pinguipedidae","Parapercis","spp",NA,1,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","L043 (022).MP4","1","42.67958","Sparidae","Chrysophrys","auratus",NA,2,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.28","L043 (021).MP4","1","16.50093","Unknown","Unknown","Unknown","check",1,"-27.1013","113.0538","20210515","13:57","NPZ9","No-take","npz9.28","132","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","L029 (05).MP4","1","29.94130","Carangidae","Decapterus","muroadsi",NA,1,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","L029 (06).MP4","1","47.00724","Carangidae","Pseudocaranx","spp","check",2,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","L029 (06).MP4","1","53.62023","Lethrinidae","Lethrinus","nebulosus",NA,1,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.29","L029 (06).MP4","1","51.81955","Sparidae","Chrysophrys","auratus",NA,23,"-27.1313","113.2089","20210515","08:27","NPZ9","No-take","npz9.29","96.7","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (012).MP4","1","1.74786","Gerreidae","Parequula","spp",NA,1,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (013).MP4","1","38.35526","Labridae","Coris","auricularis",NA,3,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (012).MP4","1","12.02785","Lethrinidae","Gymnocranius","grandoculis","check",1,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (014).MP4","1","52.71961","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (012).MP4","1","11.35134","Muraenidae","Gymnothorax","woodwardi",NA,1,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.3","L027 (013).MP4","1","22.03396","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"-27.1312","113.1239","20210515","11:04","NPZ9","No-take","npz9.3","104","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (06).MP4","1","20.15069","Carangidae","Seriola","dumerili",NA,1,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (06).MP4","1","19.57539","Glaucosomatidae","Glaucosoma","buergeri",NA,2,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (06).MP4","1","28.28381","Lethrinidae","Lethrinus","miniatus",NA,3,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (06).MP4","1","27.11709","Lethrinidae","Lethrinus","nebulosus",NA,1,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (05).MP4","1","6.62050","Pinguipedidae","Parapercis","nebulosa",NA,1,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.30","L043 (06).MP4","1","16.29155","Unknown","Unknown","Unknown",NA,3,"-27.1187","113.1864","20210515","08:43","NPZ9","No-take","npz9.30","90.3","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.4","R042 (014).MP4","1","25.54385","Carangidae","Seriola","dumerili",NA,1,"-27.1163","113.1139","20210515","13:11","NPZ9","No-take","npz9.4","104","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.4","R042 (014).MP4","1","21.21536","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"-27.1163","113.1139","20210515","13:11","NPZ9","No-take","npz9.4","104","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.4","R042 (014).MP4","1","31.15168","Lethrinidae","Lethrinus","miniatus",NA,1,"-27.1163","113.1139","20210515","13:11","NPZ9","No-take","npz9.4","104","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.4","R042 (013).MP4","1","6.55155","Unknown","Unknown","Unknown",NA,1,"-27.1163","113.1139","20210515","13:11","NPZ9","No-take","npz9.4","104","Molly","Yes","No"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (06).MP4","1","22.78137","Apogonidae","Ostorhinchus","spp",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","14.18000","Chaetodontidae","Chaetodon","assarius",NA,51,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","11.78983","Labridae","Bodianus","bilunulatus",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","7.63096","Labridae","Bodianus","solatus",NA,2,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","14.04236","Labridae","Coris","auricularis",NA,3,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (06).MP4","1","40.34058","Lethrinidae","Lethrinus","miniatus",NA,2,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","10.78550","Lethrinidae","Lethrinus","nebulosus",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (06).MP4","1","27.34676","Mullidae","Parupeneus","chrysopleuron",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","13.57856","Mullidae","Parupeneus","spilurus",NA,4,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (06).MP4","1","27.20718","Muraenidae","Gymnothorax","nudivomer",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","13.85912","Muraenidae","Gymnothorax","thrysoideus",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (06).MP4","1","23.22292","Muraenidae","Gymnothorax","woodwardi",NA,2,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (07).MP4","1","48.78262","Pomacentridae","Chromis","spp",NA,20,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (07).MP4","1","50.24297","Scaridae","Scarus","sp3",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.5","L033 (05).MP4","1","18.57244","Sparidae","Chrysophrys","auratus",NA,1,"-27.151","113.214","20210515","08:09","NPZ9","No-take","npz9.5","87.8","Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs","npz9.7","L027 (07).MP4","1","44.93489","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"-27.1162","113.1964","20210515","08:37","NPZ9","No-take","npz9.7","97.2","Molly","Yes","Yes"
