"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"npz6.5","8","L041 (11).MP4","17262","R042 (11).MP4","19210","1","54.21027",505.88124,"2.95955","11.94454","1848.38833","22.67849","7.00420","7.54098","545.71294","458.35304","-1705.47627","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0636","113.3935","20210512","10:50","NPZ6","No-take","npz6.5","65.8","Molly","Yes","Yes"
"npz6.6","1","L031 (02).MP4","64091","R032 (03).MP4","8303","1","1.22956",398.09802,"22.05035","10.67511","4071.59463","28.65997","26.80489","13.64298","-1929.61809","299.87288","-3572.74867","Labridae","Choerodon","rubescens","37384039",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","3","L031 (03).MP4","69735","R032 (04).MP4","14008","1","25.35533",866.70427,"3.89100","12.54332","1664.37116","8.89076","24.49392","3.11866","-253.40416","44.20229","-1644.37339","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","4","L031 (04).MP4","25168","R032 (04).MP4","50503","1","35.50297",507.025,"6.18289","7.97401","2210.99943","27.82506","33.07830","33.48189","-1031.30215","-38.90873","-1955.35686","Haemulidae","Diagramma","pictum","37350003",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","5","L031 (04).MP4","25192","R032 (04).MP4","50527","1","35.50964",581.84305,"3.45874","8.86086","1639.39679","7.85738","23.73036","11.61599","-197.77568","-105.42167","-1624.00520","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","6","L031 (04).MP4","46008","R032 (04).MP4","71343","1","41.29765",441.42577,"21.46712","6.14722","3980.94655","24.66663","26.58928","15.65853","-1654.04896","-156.11549","-3617.69062","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","7","L031 (04).MP4","46131","R032 (04).MP4","71466","1","41.33185",429.51379,"3.12662","8.76061","1406.35536","22.75937","33.39243","8.41028","-517.32809","168.45898","-1296.85335","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","8","L031 (04).MP4","46149","R032 (04).MP4","71484","1","41.33685",359.75067,"17.41171","9.75846","2829.74094","17.39499","54.77218","10.85677","-828.48352","-171.12415","-2700.32690","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","9","L031 (04).MP4","46183","R032 (04).MP4","71518","1","41.34631",332.40739,"3.38890","6.41580","1392.26478","20.78605","37.83251","4.00492","-481.53748","110.64682","-1301.64517","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","10","L031 (04).MP4","46231","R032 (04).MP4","71566","1","41.35965",481.73013,"1.87163","10.44379","1851.09401","4.19520","3.62763","1.55912","26.34164","132.82931","-1846.13421","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","11","L031 (04).MP4","46544","R032 (04).MP4","71879","1","41.44668",376.10889,"1.49859","4.68301","1366.36873","10.17720","4.39189","1.61323","-237.79809","41.70736","-1344.87028","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","12","L031 (04).MP4","46647","R032 (04).MP4","71982","1","41.47532",338.49525,"5.76743","10.04284","1808.37861","17.27512","38.80011","11.51431","-513.75963","-156.32570","-1726.80240","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","13","L031 (04).MP4","46669","R032 (04).MP4","72004","1","41.48144",443.71013,"3.45677","7.85016","1451.72069","8.93608","32.87871","3.27658","28.95482","223.63282","-1434.10004","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","14","L031 (04).MP4","47120","R032 (04).MP4","72455","1","41.60684",457.45759,"1.76939","8.12926","1352.11543","6.48346","18.65836","36.18489","151.99746","-14.37843","-1343.46797","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.6","15","L031 (04).MP4","47321","R032 (04).MP4","72656","1","41.66273",479.76219,"5.81642","8.68706","2302.06792","25.98005","10.63409","12.74963","-990.97473","186.86791","-2069.43620","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0837","113.4439","20210512","09:04","NPZ6","No-take","npz6.6","55.1","Molly","Yes","Yes"
"npz6.8","1","L033 (10).MP4","43052","R034 (09).MP4","73597","1","9.42275",1415.52164,"12.61247","10.66348","2816.51463","12.23809","69.95283","54.87350","-531.65033","-271.64642","-2752.50991","Sphyrnidae","Sphyrna","lewini","37019001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Yes","Yes"
"npz6.8","2","L033 (10).MP4","77580","R034 (10).MP4","27064","1","19.02345",552.79917,"2.12661","2.88651","1629.87342","5.26002","63.07248","79.86770","8.44639","-149.18088","-1623.00989","Ariidae","Netuma","thalassina","37188001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Yes","Yes"
"npz6.8","3","L033 (12).MP4","30823","R034 (11).MP4","61368","1","51.10133",588.73446,"1.62443","46.81251","1153.09475","19.80451","50.68302","60.45464","-389.46790","30.77950","-1084.89395","Carcharhinidae","Carcharhinus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0688","113.3413","20210512","11:45","NPZ6","No-take","npz6.8","154","Molly","Yes","Yes"
"npz6.9","1","L037 (11).MP4","16737","R038 (11).MP4","20102","1","31.65023",485.58074,"2.54994","17.46907","1645.72328","24.65079","4.84947","12.66368","-609.19932","316.28118","-1495.74313","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","4","L037 (11).MP4","33441","R038 (11).MP4","36806","1","36.29487",335.465,"0.77019","14.34831","909.44304","11.95320","3.17977","8.67259","-73.75045","-173.31844","-889.72368","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","5","L037 (11).MP4","33719","R038 (11).MP4","37084","1","36.37217",469.70334,"0.90812","17.20649","984.06875","16.52700","5.62295","2.09323","27.44304","278.58679","-943.41273","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","6","L037 (11).MP4","33765","R038 (11).MP4","37130","1","36.38496",388.27761,"1.53763","16.08043","1216.80332","22.97223","7.70886","5.91155","-422.78105","-216.30120","-1120.30366","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","9","L037 (11).MP4","33878","R038 (11).MP4","37243","1","36.41638",382.6499,"2.03699","14.04745","1287.42576","21.98783","16.91345","10.54416","-478.93840","-54.45889","-1193.78278","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","13","L037 (11).MP4","34010","R038 (11).MP4","37375","1","36.45308",391.08249,"3.41008","19.68853","1871.76217","24.58148","6.00342","15.05445","-723.39309","288.03615","-1702.12550","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","15","L037 (11).MP4","34080","R038 (11).MP4","37445","1","36.47255",405.80423,"1.68998","19.80504","1275.49978","6.13894","17.47078","14.57999","1.96374","136.38760","-1268.18541","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","16","L037 (11).MP4","34171","R038 (11).MP4","37536","1","36.49785",415.17258,"2.12452","19.93218","1508.93690","19.59026","9.11946","8.34336","-430.17638","266.30250","-1421.59130","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","17","L037 (11).MP4","34210","R038 (11).MP4","37575","1","36.50869",415.44011,"1.91944","14.88716","1384.43939","25.43393","4.41244","1.49019","-526.10765","-277.00260","-1250.26107","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","18","L037 (11).MP4","34470","R038 (11).MP4","37835","1","36.58099",412.15771,"1.49889","19.59552","1184.32845","13.73406","14.45855","0.79379","-237.93003","-149.83485","-1150.46629","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","19","L037 (11).MP4","34482","R038 (11).MP4","37847","1","36.58433",353.66438,"1.44316","16.91468","1236.30592","11.23321","14.21286","28.57771","-239.53521","24.99770","-1212.62126","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","20","L037 (11).MP4","34556","R038 (11).MP4","37921","1","36.60490",327.60168,"1.18413","13.79585","1070.98569","9.56559","14.35386","11.09352","-135.04907","115.91385","-1056.09473","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.9","21","L037 (11).MP4","60233","R038 (11).MP4","63598","1","43.74453",395.80715,"1.62948","18.07643","1102.13758","13.40039","24.62606","18.19077","-245.04546","-72.07528","-1072.13111","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.0386","113.3814","20210512","11:28","NPZ6","No-take","npz6.9","77.2","Molly","Yes","Yes"
"npz6.BOSS41","1","L033 (18).MP4","64331","R034 (18).MP4","63681","1","0.40429",84.13587,"5.97685","0.77393","2034.76636","30.04096","36.21618","9.06789","1013.18223","105.33133","-1761.43159","Monacanthidae",NA,"spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","2","L033 (19).MP4","20916","R034 (19).MP4","20266","1","10.87197",68.71407,"1.28622","2.92059","1136.84343","23.95803","7.97978","10.68739","368.18776","-278.46836","-1038.89659","Labridae","Suezichthys","cyanolaemus","37384161",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","3","L033 (19).MP4","28225","R034 (19).MP4","27575","1","12.90428",41.16828,"4.38578","1.88022","1375.27243","20.12078","70.01825","10.02442","443.07882","-165.82886","-1291.33892","Apogonidae","Ostorhinchus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","4","L033 (20).MP4","18085","R034 (20).MP4","17435","1","32.62426",430.05255,"5.48169","2.85533","2106.97533","21.43108","22.66759","3.67066","-731.42219","240.18999","-1961.29432","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","5","L033 (20).MP4","18235","R034 (20).MP4","17585","1","32.66597",348.42562,"2.41895","2.21574","1620.08990","14.50449","12.22167","12.01863","385.16581","127.62972","-1568.45441","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","6","L033 (20).MP4","18681","R034 (20).MP4","18031","1","32.78998",490.83695,"1.54975","4.07156","1350.08869","7.20255","13.79069","33.72461","142.52847","91.31345","-1339.43531","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","7","L033 (20).MP4","20553","R034 (20).MP4","19903","1","33.31050",650.77287,"9.47078","5.92829","2245.57106","23.95484","49.30120","3.96452","-871.97312","266.32851","-2052.15043","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","8","L033 (20).MP4","69085","R034 (20).MP4","68435","1","46.80509",467.07138,"1.77753","6.35313","1141.67635","18.67523","32.39344","34.39385","354.13271","-90.72201","-1081.56573","Muraenidae","Gymnothorax","woodwardi","37060054",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","9","L033 (20).MP4","70472","R034 (20).MP4","69822","1","47.19075",868.26922,"25.93200","6.04887","3767.11130","25.83143","52.79963","13.55049","1541.56863","563.77233","-3390.70117","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.BOSS41","10","L033 (20).MP4","70545","R034 (20).MP4","69895","1","47.21105",969.63202,"22.66281","17.08540","4568.86684","18.55683","20.27701","17.11427","-1395.68197","407.73033","-4331.32451","Carangidae","Seriola","hippos","37337007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1137","113.3939","20210512","14:57","NPZ6","Fished",NA,"104","Molly","Yes","Yes"
"npz6.C01","1","L039 (19).MP4","60102","R040 (19).MP4","59123","1","17.38626",764.30915,"1.47734","5.21212","1057.91797","13.00509","18.02925","0.83758","36.38384","-235.27474","-1030.78245","Triakidae","Mustelus","spp",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","4","L039 (21).MP4","13942","R040 (21).MP4","12961","1","49.63014",995.8047,"3.62760","5.44317","1855.42306","7.68730","15.48191","1.62483","-190.73980","-158.80301","-1838.74813","Rhinidae","Rhynchobatus","australiae",NA,1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","5","L039 (21).MP4","45536","R040 (21).MP4","44555","1","58.41502",318.43498,"1.55724","4.68035","1335.57502","11.20147","9.63195","11.38564","-247.36375","-78.25903","-1310.13256","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","6","L039 (21).MP4","45550","R040 (21).MP4","44569","1","58.41892",383.44091,"3.23664","4.61931","1917.00632","2.96481","16.01432","1.13193","94.32593","30.55897","-1914.44039","Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz6.C01","7","L039 (21).MP4","45677","R040 (21).MP4","44696","1","58.45423",454.365,"2.91958","5.61213","1884.32688","0.68836","14.10502","0.85639","13.20519","18.38750","-1884.19089","Tetraodontidae","Lagocephalus","sceleratus","37467007",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-28.1078","113.3706","20210512","14:39","NPZ6","Fished",NA,"138","Molly","Yes","Yes"
"npz9.1","1","L027 (021).MP4","49272","R028 (021).MP4","50063","1","36.21840",341.8734,"1.81503","0.39118","1373.49517","13.03920","11.67723","3.07339","-293.82115","-98.47701","-1338.08086","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","2","L027 (021).MP4","49537","R028 (021).MP4","50328","1","36.29209",401.69513,"6.81788","3.49167","2145.87458","20.74506","31.96529","6.04202","-715.30766","-257.04791","-2006.74837","Serranidae","Epinephelus","areolatus","37311009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","3","L027 (021).MP4","79898","R028 (021).MP4","80689","1","44.73413",526.43035,"1.55393","4.17640","1349.64995","16.00982","8.15494","37.85290","-370.18442","-39.03082","-1297.30300","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","4","L027 (021).MP4","80779","R028 (022).MP4","508","1","44.97910",457.2279,"4.17309","4.62778","1915.70410","11.04099","21.98235","14.34391","-342.15362","132.40423","-1880.24525","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","5","L027 (022).MP4","601","R028 (022).MP4","1391","1","45.22462",485.59175,"1.38876","0.88134","1194.30321","12.82474","6.89837","1.90502","-257.44031","-63.26124","-1164.50962","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
"npz9.1","6","L027 (022).MP4","6519","R028 (022).MP4","7309","1","46.87016",439.62269,"4.74669","0.58933","1874.74692","23.61248","26.49276","4.66412","-737.10489","-143.41598","-1717.78470","Lutjanidae","Pristipomoides","multidens","37346002",1,"AD","Passing",NA,NA,"2021-05_Abrolhos_stereo-BRUVs",NA,NA,NA,NA,NA,NA,"-27.0962","113.0863","20210515","13:43","NPZ9","No-take","npz9.1","116","Molly","Yes","Yes"
