"id","campaignid","sample","family","genus","species","length","number","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Pomacentridae","Parma","mccullochi",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Rachycentridae","Rachycentron","canadum",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Rhinidae","Rhynchobatus","australiae",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Scaridae","Scarus","sp3",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Scaridae","Scarus","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Scombridae","Scomberomorus","spp",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Serranidae","Epinephelus","areolatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Serranidae","Epinephelus","morrhua",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Serranidae","Epinephelus","rivulatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.1","2021-05_Abrolhos_stereo-BRUVs","npz6.1","Siganidae","Siganus","punctatus",NA,0,NA,-28.0459,113.3761,20210511,15:06:51,"NPZ6","No-take","npz6.1",90.9,"Claude","Y","Y"
