"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","id"
"npz9.2","Labridae","Anampses","caeruleopunctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Anampses","geographicus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Austrolabrus","maculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Bodianus","vulpinus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Choerodon","rubescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Coris","auricularis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Labridae","Thalassoma","lutescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Lethrinidae","Lethrinus","miniatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Lethrinidae","Lethrinus","nebulosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Lutjanidae","Pristipomoides","typus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Monacanthidae","Nelusetta","ayraud",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Mullidae","Parupeneus","chrysopleuron",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Muraenidae","Gymnothorax","nudivomer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Muraenidae","Gymnothorax","woodwardi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Orectolobidae","Orectolobus","hutchinsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Ostraciidae","Tetrosomus","reipublicae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Pinguipedidae","Parapercis","haackei",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Pomacanthidae","Chaetodontoplus","personifer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Pomacentridae","Parma","mccullochi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Rhinidae","Rhynchobatus","australiae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Serranidae","Epinephelus","morrhua",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Siganidae","Siganus","punctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Sparidae","Chrysophrys","auratus",512.69107,1463.78608,1,2664.66777981695,51.269107,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Sphyrnidae","Sphyrna","lewini",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Tetraodontidae","Lagocephalus","sceleratus",414.05275,2349.56863,1,975.082331741941,41.405275,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Tetraodontidae","Torquigener","pallimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.2","Trygonorrhinidae","Aptychotrema","vincentiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1411,113.1465,20210515,10:52:00,"NPZ9","No-take","npz9.2",92.1,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.2"
"npz9.21","Acanthuridae","Acanthurus","grammoptilus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carangidae","Decapterus","muroadsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carangidae","Seriola","dumerili",622.29766,2691.94807,1,4849.60379139461,62.229766,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carangidae","Seriola","dumerili",643.08016,3148.40191,1,5318.80005042645,64.308016,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carangidae","Seriola","dumerili",NA,3612.79892,1,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carangidae","Seriola","hippos",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Carcharhinidae","Galeocerdo","cuvier",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Chaetodontidae","Chaetodon","auriga",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Cheilodactylidae","Cheilodactylus","gibbosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Glaucosomatidae","Glaucosoma","buergeri",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Haemulidae","Diagramma","pictum labiosum",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Anampses","caeruleopunctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Anampses","geographicus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Austrolabrus","maculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Bodianus","bilunulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Bodianus","vulpinus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Choerodon","rubescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Coris","auricularis",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Labroides","dimidiatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Suezichthys","cyanolaemus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Labridae","Thalassoma","lutescens",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Lethrinidae","Lethrinus","miniatus",471.70516,1247.73957,1,2003.08163810791,47.170516,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Lethrinidae","Lethrinus","nebulosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Lutjanidae","Pristipomoides","typus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Monacanthidae","Nelusetta","ayraud",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Mullidae","Parupeneus","chrysopleuron",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Mullidae","Parupeneus","spilurus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Muraenidae","Gymnothorax","nudivomer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Muraenidae","Gymnothorax","woodwardi",NA,1862.09953,1,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Orectolobidae","Orectolobus","hutchinsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Ostraciidae","Tetrosomus","reipublicae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Pinguipedidae","Parapercis","haackei",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Pinguipedidae","Parapercis","nebulosa",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Pomacanthidae","Chaetodontoplus","personifer",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Pomacanthidae","Pomacanthus","semicirculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Pomacentridae","Parma","mccullochi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Rhinidae","Rhynchobatus","australiae",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Serranidae","Epinephelus","morrhua",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Serranidae","Epinephelus","rivulatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Siganidae","Siganus","punctatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Sparidae","Chrysophrys","auratus",360.94625,1258.70203,1,999.891669934261,36.094625,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Sphyrnidae","Sphyrna","lewini",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Tetraodontidae","Lagocephalus","sceleratus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Tetraodontidae","Torquigener","pallimaculatus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.21","Trygonorrhinidae","Aptychotrema","vincentiana",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1362,113.1014,20210515,11:26:00,"NPZ9","No-take","npz9.21",122,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.21"
"npz9.22","Acanthuridae","Acanthurus","grammoptilus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Carangidae","Decapterus","muroadsi",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Carangidae","Seriola","dumerili",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Carangidae","Seriola","hippos",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Carcharhinidae","Carcharhinus","plumbeus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Carcharhinidae","Galeocerdo","cuvier",NA,6745.03321,1,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Chaetodontidae","Chaetodon","assarius",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Chaetodontidae","Chaetodon","auriga",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Cheilodactylidae","Cheilodactylus","gibbosus",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
"npz9.22","Echeneidae","Echeneis","naucrates",NA,NA,0,NA,NA,"2021-05_Abrolhos_stereo-BRUVs",-27.1537,113.1413,20210515,10:34:00,"NPZ9","No-take","npz9.22",102,"Molly","Yes","Yes","2021-05_Abrolhos_stereo-BRUVs.npz9.22"
