"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Echeneidae","Echeneis","naucrates",108.71306,987.11814,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Bodianus","solatus",346.06485,2561.96234,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Bodianus","solatus",346.06485,2561.96234,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Bodianus","solatus",346.06485,2561.96234,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Bodianus","solatus",346.06485,2561.96234,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,2404.82983,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,2404.82983,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,2404.82983,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Choerodon","rubescens",418.81086,2404.82983,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Coris","auricularis",270.37748,2218.85739,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Coris","auricularis",270.37748,2218.85739,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Coris","auricularis",270.37748,2218.85739,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Coris","auricularis",270.37748,2218.85739,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Suezichthys","cyanolaemus",15.03435,942.14574,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Suezichthys","cyanolaemus",15.03435,942.14574,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Suezichthys","cyanolaemus",15.03435,942.14574,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Labridae","Suezichthys","cyanolaemus",15.03435,942.14574,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1240.99286,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1240.99286,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1240.99286,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","miniatus",413.27859,1240.99286,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,999.89609,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,999.89609,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,999.89609,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",631.18795,999.89609,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1196.93882,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1196.93882,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1196.93882,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Lethrinidae","Lethrinus","nebulosus",571.17483,1196.93882,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Mullidae","Parupeneus","spilurus",279.03119,4336.00258,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Mullidae","Parupeneus","spilurus",279.03119,4336.00258,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Mullidae","Parupeneus","spilurus",279.03119,4336.00258,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Mullidae","Parupeneus","spilurus",279.03119,4336.00258,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacanthidae","Chaetodontoplus","personifer",328.94142,2090.04004,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacanthidae","Chaetodontoplus","personifer",328.94142,2090.04004,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacanthidae","Chaetodontoplus","personifer",328.94142,2090.04004,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacanthidae","Chaetodontoplus","personifer",328.94142,2090.04004,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",92.22981,2041.88789,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",92.22981,2041.88789,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",92.22981,2041.88789,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",92.22981,2041.88789,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",64.53887,2160.55714,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",64.53887,2160.55714,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",64.53887,2160.55714,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",64.53887,2160.55714,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",91.96273,2125.6418,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",91.96273,2125.6418,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",91.96273,2125.6418,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",91.96273,2125.6418,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.03593,2033.96425,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.03593,2033.96425,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.03593,2033.96425,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.03593,2033.96425,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",67.66375,2075.22658,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",67.66375,2075.22658,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",67.66375,2075.22658,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",67.66375,2075.22658,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.77808,2169.73224,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.77808,2169.73224,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.77808,2169.73224,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",79.77808,2169.73224,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",127.2897,2158.32306,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",127.2897,2158.32306,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",127.2897,2158.32306,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",127.2897,2158.32306,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",80.7691,2073.02066,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",80.7691,2073.02066,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",80.7691,2073.02066,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",80.7691,2073.02066,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",85.89065,2144.85185,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",85.89065,2144.85185,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",85.89065,2144.85185,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Pomacentridae","Chromis","spp",85.89065,2144.85185,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1664.5147,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1664.5147,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1664.5147,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Serranidae","Epinephelus","rivulatus",265.70951,1664.5147,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,816.18901,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,816.18901,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,816.18901,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",439.53165,816.18901,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1792.18263,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1792.18263,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1792.18263,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",348.41815,1792.18263,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1496.64554,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1496.64554,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1496.64554,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",472.38178,1496.64554,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1013.68096,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1013.68096,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1013.68096,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",488.43062,1013.68096,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1557.2011,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1557.2011,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1557.2011,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",357.45173,1557.2011,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",327.8511,1305.94022,-28.0765,113.4739,20210511,11:22:14,"NPZ6","No-take","npz6.36",52.9,"Claude","Y","Y"
"2021-05_Abrolhos_stereo-BRUVs.npz6.36","2021-05_Abrolhos_stereo-BRUVs","npz6.36","Sparidae","Chrysophrys","auratus",327.8511,1305.94022,-28.1062,113.4089,20210512,15:02:00,"NPZ6","Fished","out6.9",66.5,"Molly","Yes","Yes"
